=== 自动建图数据 ===
总步数: 2492
总时间: 234.56秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
1068,143.42,10.680,0.000,-3.137,5.00,2.23,5.00,2.23,2.23
1069,143.49,10.690,0.000,3.139,5.00,2.24,5.00,2.23,2.23
1070,143.55,10.700,0.000,-3.126,5.00,2.23,5.00,2.24,2.23
1071,143.62,10.710,0.000,-3.135,5.00,2.23,5.00,2.23,2.23
1072,143.68,10.720,0.000,3.140,5.00,2.24,5.00,2.23,2.23
1073,143.74,10.730,0.000,3.134,5.00,2.24,5.00,2.23,2.23
1074,143.81,10.740,0.000,-3.134,5.00,2.24,5.00,2.24,2.24
1075,143.87,10.750,0.000,-3.141,5.00,2.23,5.00,2.23,2.23
1076,143.94,10.760,0.000,3.136,5.00,2.25,5.00,2.23,2.23
1077,144.00,10.770,0.000,-3.132,5.00,2.23,5.00,2.23,2.23
1078,144.06,10.780,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1079,144.13,10.790,0.000,3.137,5.00,2.25,5.00,2.23,2.23
1080,144.19,10.800,0.000,-3.130,5.00,2.23,5.00,2.23,2.23
1081,144.26,10.810,0.000,3.063,3.40,2.28,5.00,2.18,2.18
1082,144.32,10.820,0.000,3.052,3.25,2.28,5.00,2.17,2.17
1083,144.38,10.830,0.000,3.053,3.26,2.29,5.00,2.19,2.19
1084,144.45,10.840,0.000,3.067,5.00,2.29,5.00,2.19,2.19
1085,144.51,10.850,0.000,3.094,5.00,2.28,5.00,2.21,2.21
1086,144.58,10.860,0.000,-3.139,5.00,2.23,5.00,2.22,2.22
1087,144.64,10.870,0.000,3.123,5.00,2.26,5.00,2.23,2.23
1088,144.70,10.880,0.000,-3.138,5.00,2.23,5.00,2.22,2.22
1089,144.77,10.890,0.000,3.136,5.00,2.24,5.00,2.23,2.23
1090,144.83,10.900,0.000,-3.115,5.00,2.23,5.00,2.24,2.23
1091,144.90,10.910,0.000,-3.131,5.00,2.23,5.00,2.23,2.23
1092,144.96,10.920,0.000,-3.139,5.00,2.23,5.00,2.23,2.23
1093,145.02,10.930,0.000,3.138,5.00,2.24,5.00,2.23,2.23
1094,145.09,10.940,0.000,-3.115,5.00,2.23,5.00,2.24,2.23
1095,145.15,10.950,0.000,-3.129,5.00,2.23,5.00,2.23,2.23
1096,145.22,10.960,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
1097,145.28,10.970,0.000,3.138,5.00,2.24,5.00,2.23,2.23
1098,145.34,10.980,0.000,-3.117,5.00,2.23,5.00,2.24,2.23
1099,145.41,10.990,0.000,-3.130,5.00,2.23,5.00,2.23,2.23
1100,145.47,11.000,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1101,145.54,11.010,0.000,3.138,5.00,2.24,5.00,2.23,2.23
1102,145.60,11.020,0.000,-3.118,5.00,2.22,5.00,2.23,2.22
1103,145.66,11.030,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
1104,145.73,11.040,0.000,-3.140,5.00,2.24,5.00,2.23,2.23
1105,145.79,11.050,0.000,3.137,5.00,2.25,5.00,2.23,2.23
1106,145.86,11.060,0.000,-3.122,5.00,2.23,5.00,2.24,2.23
1107,145.92,11.070,0.000,-3.133,5.00,2.23,5.00,2.23,2.23
1108,145.98,11.080,0.000,-3.142,5.00,2.24,5.00,2.23,2.23
1109,146.05,11.090,0.000,3.136,5.00,2.24,5.00,2.22,2.22
1110,146.11,11.100,0.000,-3.126,5.00,2.24,5.00,2.24,2.24
1111,146.18,11.110,0.000,-3.136,5.00,2.24,5.00,2.24,2.24
1112,146.24,11.120,0.000,3.139,5.00,2.24,5.00,2.23,2.23
1113,146.30,11.130,0.000,-3.122,5.00,2.23,5.00,2.23,2.23
1114,146.37,11.140,0.000,-3.132,5.00,2.25,5.00,2.24,2.24
1115,146.43,11.150,0.000,-3.141,5.00,2.24,5.00,2.23,2.23
1116,146.50,11.160,0.000,3.136,5.00,2.25,5.00,2.23,2.23
1117,146.56,11.170,0.000,-3.127,5.00,2.23,5.00,2.23,2.23
1118,146.62,11.180,0.000,-3.137,5.00,2.23,5.00,2.21,2.21
1119,146.69,11.190,0.000,3.139,5.00,2.24,5.00,2.24,2.24
1120,146.75,11.200,0.000,-3.124,5.00,2.23,5.00,2.24,2.23
1121,146.82,11.210,0.000,-3.134,5.00,2.23,5.00,2.23,2.23
1122,146.88,11.220,0.000,3.142,5.00,2.23,5.00,2.22,2.22
1123,146.94,11.230,0.000,3.135,5.00,2.24,5.00,2.23,2.23
1124,147.01,11.240,0.000,-3.131,5.00,2.23,5.00,2.24,2.23
1125,147.07,11.250,0.000,-3.135,5.00,2.23,5.00,2.23,2.23
1126,147.14,11.260,0.000,-3.136,5.00,2.24,5.00,2.23,2.23
1127,147.20,11.270,0.000,-3.138,5.00,2.23,5.00,2.23,2.23
1128,147.26,11.280,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1129,147.33,11.290,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1130,147.39,11.300,0.000,-3.140,5.00,2.23,5.00,2.22,2.22
1131,147.46,11.310,0.000,-3.141,5.00,2.24,5.00,2.23,2.23
1132,147.52,11.320,0.000,-3.141,5.00,2.24,5.00,2.23,2.23
1133,147.58,11.330,0.000,-3.141,5.00,2.24,5.00,2.23,2.23
1134,147.65,11.340,0.000,3.142,5.00,2.24,5.00,2.23,2.23
1135,147.71,11.350,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1136,147.78,11.360,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1137,147.84,11.370,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1138,147.90,11.380,0.000,3.141,5.00,2.23,5.00,2.23,2.23
1139,147.97,11.390,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1140,148.03,11.400,0.000,3.141,5.00,2.23,5.00,2.23,2.23
1141,148.10,11.410,0.000,3.141,5.00,2.23,5.00,2.23,2.23
1142,148.16,11.420,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1143,148.22,11.430,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1144,148.29,11.440,0.000,3.141,5.00,2.24,5.00,2.22,2.22
1145,148.35,11.450,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1146,148.42,11.460,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1147,148.48,11.470,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1148,148.54,11.480,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1149,148.61,11.490,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1150,148.67,11.500,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1151,148.74,11.510,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1152,148.80,11.520,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1153,148.86,11.530,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1154,148.93,11.540,0.000,3.141,5.00,2.23,5.00,2.22,2.22
1155,148.99,11.550,0.000,3.141,5.00,2.24,5.00,2.22,2.22
1156,149.06,11.560,0.000,3.141,5.00,2.23,5.00,2.21,2.21
1157,149.12,11.570,0.000,3.141,5.00,2.23,5.00,2.21,2.21
1158,149.18,11.580,0.000,3.141,5.00,2.24,5.00,2.21,2.21
1159,149.25,11.590,0.000,3.141,5.00,2.23,5.00,2.21,2.21
1160,149.31,11.600,0.000,3.141,5.00,2.24,5.00,2.21,2.21
1161,149.38,11.610,0.000,3.141,5.00,2.23,5.00,2.20,2.20
1162,149.44,11.620,0.000,3.141,5.00,2.24,5.00,2.19,2.19
1163,149.50,11.630,0.000,3.093,5.00,2.26,5.00,2.17,2.17
1164,149.57,11.640,0.000,3.046,5.00,2.28,5.00,2.14,2.14
1165,149.63,11.650,0.000,2.998,5.00,2.31,3.46,2.12,2.12
1166,149.70,11.660,0.000,2.950,5.00,2.34,1.97,2.11,1.97
1167,149.76,11.670,0.000,2.902,5.00,2.37,1.68,2.09,1.68
1168,149.82,11.680,0.000,2.854,5.00,2.42,1.70,2.07,1.70
1169,149.89,11.690,0.000,2.807,5.00,2.45,1.73,2.05,1.73
1170,149.95,11.700,0.000,2.759,5.00,2.49,1.77,2.04,1.77
1171,150.02,11.710,0.000,2.711,5.00,2.53,3.17,2.03,2.03
1172,150.08,11.720,0.000,2.712,5.00,2.52,3.16,2.03,2.03
1173,150.14,11.730,0.000,2.760,5.00,2.48,1.76,2.04,1.76
1174,150.21,11.740,0.000,2.807,5.00,2.45,1.73,2.05,1.73
1175,150.27,11.750,0.000,2.807,5.00,2.44,1.73,2.05,1.73
1176,150.34,11.760,0.000,2.807,5.00,2.45,1.73,2.05,1.73
1177,150.40,11.770,0.000,2.807,5.00,2.44,1.74,2.04,1.74
1178,150.46,11.780,0.000,2.807,0.13,2.45,1.74,2.04,0.13
1179,150.53,11.790,0.000,2.807,0.13,2.44,1.74,2.04,0.13
1180,150.59,11.800,0.000,2.807,0.13,2.44,1.74,2.03,0.13
1181,150.66,11.810,0.000,2.807,0.14,2.44,1.74,2.03,0.14
1182,150.72,11.820,0.000,2.807,0.15,2.44,1.75,2.03,0.15
1183,150.78,11.830,0.000,2.807,0.15,2.44,1.75,2.03,0.15
1184,150.85,11.840,0.000,2.807,0.15,2.43,1.74,2.02,0.15
1185,150.91,11.850,0.000,2.807,0.16,2.43,1.75,2.01,0.16
1186,150.98,11.860,0.000,2.855,0.15,2.40,1.72,2.02,0.15
1187,151.04,11.870,0.000,2.903,0.15,2.36,1.69,2.04,0.15
1188,151.10,11.880,0.000,2.903,0.16,2.36,1.69,2.04,0.16
1189,151.17,11.890,0.000,2.903,0.16,2.36,1.70,2.04,0.16
1190,151.23,11.900,0.000,2.950,0.15,2.33,1.70,2.06,0.15
1191,151.30,11.910,0.000,2.998,0.15,2.29,3.46,2.08,0.15
1192,151.36,11.920,0.000,3.046,0.15,2.26,5.00,2.09,0.15
1193,151.42,11.930,0.000,3.093,0.21,2.23,5.00,2.12,0.21
1194,151.49,11.940,0.000,3.141,5.00,2.20,5.00,2.14,2.14
1195,151.55,11.950,0.000,-3.095,5.00,2.18,5.00,2.16,2.16
1196,151.62,11.960,0.000,-3.047,5.00,2.15,5.00,2.19,2.15
1197,151.68,11.970,0.000,-3.000,5.00,2.13,5.00,2.22,2.13
1198,151.74,11.980,0.000,-2.952,5.00,2.11,5.00,2.26,2.11
1199,151.81,11.990,0.000,-2.905,3.47,2.09,5.00,2.28,2.09
1200,151.87,12.000,0.000,-2.857,3.42,2.07,5.00,2.31,2.07
1201,151.94,12.010,0.000,-2.809,3.37,2.05,5.00,2.36,2.05
1202,152.00,12.020,0.000,-2.762,3.33,2.04,5.00,2.39,2.04
1203,152.06,12.030,0.000,-2.762,3.33,2.04,5.00,2.39,2.04
1204,152.13,12.040,0.000,-2.762,3.32,2.05,5.00,2.38,2.05
1205,152.19,12.050,0.000,-2.763,3.33,2.06,5.00,2.39,2.06
1206,152.26,12.060,0.000,-2.763,3.32,2.05,5.00,2.39,2.05
1207,152.32,12.070,0.000,-2.763,3.34,2.05,5.00,2.40,2.05
1208,152.38,12.080,0.000,-2.763,3.34,2.05,5.00,2.39,2.05
1209,152.45,12.090,0.000,-2.715,3.26,2.01,5.00,2.42,2.01
1210,152.51,12.100,0.000,-2.668,3.22,2.02,0.34,1.72,0.34
1211,152.58,12.110,0.000,-2.620,2.14,2.00,0.30,1.58,0.30
1212,152.64,12.120,0.000,-2.620,2.14,2.01,0.30,1.58,0.30
1213,152.70,12.130,0.000,-2.621,2.14,2.01,0.30,1.58,0.30
1214,152.77,12.140,0.000,-2.621,2.14,2.01,0.29,1.59,0.29
1215,152.83,12.150,0.000,-2.621,2.13,2.01,0.28,1.58,0.28
1216,152.90,12.160,0.000,-2.621,2.13,2.01,0.28,1.59,0.28
1217,152.96,12.170,0.000,-2.621,2.13,2.01,0.27,1.60,0.27
1218,153.02,12.180,0.000,-2.621,2.12,2.01,0.26,1.60,0.26
1219,153.09,12.190,0.000,-2.621,2.06,2.02,0.26,1.62,0.26
1220,153.15,12.200,0.000,-2.621,2.06,2.02,0.25,1.62,0.25
1221,153.22,12.210,0.000,-2.621,2.05,2.02,0.24,1.62,0.24
1222,153.28,12.220,0.000,-2.621,2.10,2.01,0.23,1.62,0.23
1223,153.34,12.230,0.000,-2.621,2.10,2.01,0.23,1.62,0.23
1224,153.41,12.240,0.000,-2.621,2.09,2.01,0.21,1.62,0.21
1225,153.47,12.250,0.000,-2.621,2.03,2.02,0.21,1.64,0.21
1226,153.54,12.260,0.000,-2.659,3.16,2.02,0.22,1.69,0.22
1227,153.60,12.270,0.000,-2.659,3.15,2.01,0.21,1.75,0.21
1228,153.66,12.280,0.000,-2.697,3.20,2.03,0.24,1.91,0.24
1229,153.73,12.290,0.000,-2.722,3.23,2.03,0.25,2.48,0.25
1230,153.79,12.300,0.000,-2.747,3.25,2.04,0.26,2.47,0.26
1231,153.86,12.310,0.000,-2.772,3.26,2.04,0.27,2.44,0.27
1232,153.92,12.320,0.000,-2.797,3.30,2.04,0.29,2.43,0.29
1233,153.98,12.330,0.000,-2.822,3.32,2.05,0.30,2.41,0.30
1234,154.05,12.340,0.000,-2.847,3.33,2.06,0.32,2.39,0.32
1235,154.11,12.350,0.000,-2.872,3.36,2.06,0.35,2.37,0.35
1236,154.18,12.360,0.000,-2.897,3.39,2.09,5.00,2.36,2.09
1237,154.24,12.370,0.000,-2.922,3.40,2.07,5.00,2.33,2.07
1238,154.30,12.380,0.000,-2.946,3.42,2.09,5.00,2.32,2.09
1239,154.37,12.390,0.000,-2.971,3.46,2.10,5.00,2.31,2.10
1240,154.43,12.400,0.000,-2.996,3.48,2.11,5.00,2.30,2.11
1241,154.50,12.410,0.000,-3.020,5.00,2.11,5.00,2.28,2.11
1242,154.56,12.420,0.000,-3.044,5.00,2.13,5.00,2.25,2.13
1243,154.62,12.430,0.000,-3.069,5.00,2.15,5.00,2.25,2.15
1244,154.69,12.440,0.000,-3.093,5.00,2.15,5.00,2.23,2.15
1245,154.75,12.450,0.000,-3.118,5.00,2.17,5.00,2.23,2.17
1246,154.82,12.460,0.000,3.141,5.00,2.18,5.00,2.21,2.18
1247,154.88,12.470,0.000,3.115,5.00,2.19,5.00,2.20,2.19
1248,154.94,12.480,0.000,3.090,5.00,2.19,5.00,2.18,2.18
1249,155.01,12.490,0.000,3.064,5.00,2.21,5.00,2.16,2.16
1250,155.07,12.500,0.000,3.064,5.00,2.22,5.00,2.18,2.18
1251,155.14,12.510,0.000,3.064,5.00,2.22,5.00,2.18,2.18
1252,155.20,12.520,0.000,3.064,5.00,2.21,5.00,2.17,2.17
1253,155.26,12.530,0.000,3.064,5.00,2.22,5.00,2.17,2.17
1254,155.33,12.540,0.000,3.064,5.00,2.21,5.00,2.17,2.17
1255,155.39,12.550,0.000,3.064,5.00,2.23,5.00,2.19,2.19
1256,155.46,12.560,0.000,3.064,5.00,2.22,5.00,2.17,2.17
1257,155.52,12.570,0.000,3.064,5.00,2.22,5.00,2.17,2.17
1258,155.58,12.580,0.000,3.064,5.00,2.22,5.00,2.18,2.18
1259,155.65,12.590,0.000,3.064,5.00,2.22,5.00,2.18,2.18
1260,155.71,12.600,0.000,3.064,5.00,2.22,5.00,2.17,2.17
1261,155.78,12.610,0.000,3.064,5.00,2.22,5.00,2.17,2.17
1262,155.84,12.620,0.000,3.064,5.00,2.21,5.00,2.16,2.16
1263,155.90,12.630,0.000,3.064,5.00,2.22,5.00,2.16,2.16
1264,155.97,12.640,0.000,3.064,5.00,2.21,5.00,2.15,2.15
1265,156.03,12.650,0.000,3.064,5.00,2.21,5.00,2.16,2.16
1266,156.10,12.660,0.000,3.064,5.00,2.21,5.00,2.15,2.15
1267,156.16,12.670,0.000,3.064,5.00,2.21,5.00,2.14,2.14
1268,156.22,12.680,0.000,3.064,5.00,2.20,5.00,2.14,2.14
1269,156.29,12.690,0.000,3.064,5.00,2.21,5.00,2.14,2.14
1270,156.35,12.700,0.000,3.064,5.00,2.21,5.00,2.13,2.13
1271,156.42,12.710,0.000,3.064,5.00,2.21,5.00,2.14,2.14
1272,156.48,12.720,0.000,3.064,5.00,2.21,5.00,2.14,2.14
1273,156.54,12.730,0.000,3.064,5.00,2.20,5.00,2.14,2.14
1274,156.61,12.740,0.000,3.064,5.00,2.21,5.00,2.15,2.15
1275,156.67,12.750,0.000,3.112,5.00,2.18,5.00,2.16,2.16
1276,156.74,12.760,0.000,-3.124,5.00,2.16,5.00,2.20,2.16
1277,156.80,12.770,0.000,-3.076,5.00,2.14,5.00,2.22,2.14
1278,156.86,12.780,0.000,-3.029,5.00,2.11,5.00,2.25,2.11
1279,156.93,12.790,0.000,-2.981,3.48,2.09,5.00,2.29,2.09
1280,156.99,12.800,0.000,-2.933,3.42,2.08,5.00,2.31,2.08
1281,157.06,12.810,0.000,-2.885,3.37,2.06,5.00,2.35,2.06
1282,157.12,12.820,0.000,-2.837,3.33,2.04,0.34,2.39,0.34
1283,157.18,12.830,0.000,-2.837,3.33,2.04,0.34,2.39,0.34
1284,157.25,12.840,0.000,-2.838,3.32,2.04,0.32,2.39,0.32
1285,157.31,12.850,0.000,-2.838,3.33,2.05,0.32,2.40,0.32
1286,157.38,12.860,0.000,-2.875,3.37,2.06,0.36,2.37,0.36
1287,157.44,12.870,0.000,-2.875,3.34,2.05,0.32,2.36,0.32
1288,157.50,12.880,0.000,-2.912,3.39,2.07,5.00,2.34,2.07
1289,157.57,12.890,0.000,-2.937,3.42,2.08,5.00,2.33,2.08
1290,157.63,12.900,0.000,-2.963,3.44,2.08,5.00,2.31,2.08
1291,157.70,12.910,0.000,-2.988,3.46,2.09,5.00,2.30,2.09
1292,157.76,12.920,0.000,-3.013,5.00,2.10,5.00,2.28,2.10
1293,157.82,12.930,0.000,-3.038,5.00,2.11,5.00,2.27,2.11
1294,157.89,12.940,0.000,-3.063,5.00,2.12,5.00,2.25,2.12
1295,157.95,12.950,0.000,-3.087,5.00,2.14,5.00,2.24,2.14
1296,158.02,12.960,0.000,-3.112,5.00,2.14,5.00,2.23,2.14
1297,158.08,12.970,0.000,-3.137,5.00,2.16,5.00,2.22,2.16
1298,158.14,12.980,0.000,3.122,5.00,2.17,5.00,2.20,2.17
1299,158.21,12.990,0.000,3.096,5.00,2.18,5.00,2.19,2.18
1300,158.27,13.000,0.000,3.071,5.00,2.20,5.00,2.18,2.18
1301,158.34,13.010,0.000,3.046,5.00,2.21,5.00,2.16,2.16
1302,158.40,13.020,0.000,3.020,3.27,2.23,5.00,2.16,2.16
1303,158.46,13.030,0.000,2.994,3.28,2.25,5.00,2.14,2.14
1304,158.53,13.040,0.000,2.969,1.74,2.25,5.00,2.13,1.74
1305,158.59,13.050,0.000,2.943,1.66,2.27,5.00,2.12,1.66
1306,158.66,13.060,0.000,2.918,0.33,2.28,1.94,2.10,0.33
1307,158.72,13.070,0.000,2.893,0.31,2.31,1.77,2.10,0.31
1308,158.78,13.080,0.000,2.868,0.28,2.32,1.77,2.09,0.28
1309,158.85,13.090,0.000,2.844,0.26,2.34,1.79,2.08,0.26
1310,158.91,13.100,0.000,2.819,0.26,2.37,1.82,2.10,0.26
1311,158.98,13.110,0.000,2.794,0.22,2.37,1.81,2.07,0.22
1312,159.04,13.120,0.000,2.770,0.22,2.40,1.84,2.07,0.22
1313,159.10,13.130,0.000,2.746,0.21,2.42,1.87,2.07,0.21
1314,159.17,13.140,0.000,2.722,0.19,2.44,3.29,2.05,0.19
1315,159.23,13.150,0.000,2.698,0.18,2.46,3.26,2.05,0.18
1316,159.30,13.160,0.000,2.674,0.17,1.06,3.23,2.05,0.17
1317,159.36,13.170,0.000,2.650,0.16,1.01,3.22,2.04,0.16
1318,159.42,13.180,0.000,2.626,0.15,0.96,3.19,2.04,0.15
1319,159.49,13.190,0.000,2.603,0.15,0.90,3.16,2.04,0.15
1320,159.55,13.200,0.000,2.603,0.15,0.90,3.16,2.04,0.15
1321,159.62,13.210,0.000,2.579,0.14,0.88,3.16,2.04,0.14
1322,159.68,13.220,0.000,2.556,0.13,0.85,3.13,2.03,0.13
1323,159.74,13.230,0.000,2.532,0.14,0.82,3.09,2.03,0.14
1324,159.81,13.240,0.000,2.506,0.13,0.83,3.08,2.02,0.13
1325,159.87,13.250,0.000,2.480,0.13,0.85,3.06,2.02,0.13
1326,159.94,13.260,0.000,2.455,0.12,0.86,3.02,2.02,0.12
1327,160.00,13.270,0.000,2.429,5.00,0.88,3.00,2.03,0.88
1328,160.06,13.280,0.000,2.404,5.00,0.90,2.97,2.02,0.90
1329,160.13,13.290,0.000,2.379,5.00,0.91,2.95,2.02,0.91
1330,160.19,13.300,0.000,2.355,5.00,0.94,2.92,2.02,0.94
1331,160.26,13.310,0.000,2.330,5.00,0.97,2.91,2.02,0.97
1332,160.32,13.320,0.000,2.306,5.00,1.01,2.89,2.02,1.01
1333,160.38,13.330,0.000,2.282,5.00,2.81,2.87,2.01,2.01
1334,160.45,13.340,0.000,2.258,5.00,2.01,2.85,2.03,2.01
1335,160.51,13.350,0.000,2.234,5.00,1.96,2.81,2.03,1.96
1336,160.58,13.360,0.000,2.211,5.00,1.91,1.92,2.02,1.91
1337,160.64,13.370,0.000,2.188,5.00,1.87,1.89,2.04,1.87
1338,160.70,13.380,0.000,2.165,5.00,1.83,1.85,2.02,1.83
1339,160.77,13.390,0.000,2.143,5.00,1.79,1.83,2.02,1.79
1340,160.83,13.400,0.000,2.120,5.00,1.85,1.82,2.02,1.82
1341,160.90,13.410,0.000,2.098,5.00,1.94,1.78,2.03,1.78
1342,160.96,13.420,0.000,2.077,5.00,2.01,1.75,2.03,1.75
1343,161.02,13.430,0.000,2.055,5.00,3.03,1.82,2.06,1.82
1344,161.09,13.440,0.000,2.034,5.00,3.04,1.96,2.05,1.96
1345,161.15,13.450,0.000,2.013,5.00,3.07,2.05,2.05,2.05
1346,161.22,13.460,0.000,1.988,5.00,3.09,2.63,2.06,2.06
1347,161.28,13.470,0.000,1.983,5.00,3.08,2.62,2.05,2.05
1348,161.34,13.480,0.000,1.944,5.00,3.13,2.59,2.07,2.07
1349,161.41,13.490,0.000,1.910,5.00,3.16,2.57,2.07,2.07
1350,161.47,13.500,0.000,1.876,5.00,3.20,2.55,2.09,2.09
1351,161.54,13.510,0.000,1.843,5.00,3.23,2.51,2.09,2.09
1352,161.60,13.520,0.000,1.809,5.00,3.25,2.49,2.10,2.10
1353,161.66,13.530,0.000,1.776,5.00,3.29,2.46,2.11,2.11
1354,161.73,13.540,0.000,1.743,5.00,3.31,2.43,2.12,2.12
1355,161.79,13.550,0.000,1.711,5.00,3.35,2.43,2.14,2.14
1356,161.86,13.560,0.000,1.678,5.00,3.38,2.40,2.15,2.15
1357,161.92,13.570,0.000,1.646,5.00,3.41,2.37,2.15,2.15
1358,161.98,13.580,0.000,1.614,5.00,3.44,2.37,2.18,2.18
1359,162.05,13.590,0.000,1.583,5.00,3.46,2.34,2.18,2.18
1360,162.11,13.600,0.000,1.592,5.00,3.46,2.35,2.17,2.17
1361,162.18,13.610,0.000,1.592,5.00,3.47,2.35,2.19,2.19
1362,162.24,13.620,0.000,1.628,5.00,3.43,2.37,2.17,2.17
1363,162.30,13.630,0.000,1.664,5.00,3.39,2.38,2.14,2.14
1364,162.37,13.640,0.000,1.701,5.00,3.37,2.41,2.15,2.15
1365,162.43,13.650,0.000,1.739,5.00,3.32,2.44,2.12,2.12
1366,162.50,13.660,0.000,1.777,5.00,3.29,2.47,2.11,2.11
1367,162.56,13.670,0.000,1.816,5.00,3.25,2.49,2.10,2.10
1368,162.62,13.680,0.000,1.855,5.00,3.22,2.53,2.09,2.09
1369,162.69,13.690,0.000,1.895,5.00,3.17,2.55,2.08,2.08
1370,162.75,13.700,0.000,1.936,5.00,3.13,2.59,2.06,2.06
1371,162.82,13.710,0.000,1.968,5.00,3.10,2.60,2.06,2.06
1372,162.88,13.720,0.000,2.011,5.00,3.05,2.06,2.05,2.05
1373,162.94,13.730,0.000,2.040,5.00,3.03,1.87,2.05,1.87
1374,163.01,13.740,0.000,2.088,5.00,1.92,1.79,2.04,1.79
1375,163.07,13.750,0.000,2.087,5.00,1.97,1.77,2.03,1.77
1376,163.14,13.760,0.000,2.086,5.00,1.98,1.78,2.04,1.78
1377,163.20,13.770,0.000,2.038,5.00,3.04,1.94,2.04,1.94
1378,163.26,13.780,0.000,1.991,5.00,3.08,2.63,2.05,2.05
1379,163.33,13.790,0.000,1.943,5.00,3.13,2.58,2.05,2.05
1380,163.39,13.800,0.000,1.895,5.00,3.17,2.54,2.07,2.07
1381,163.46,13.810,0.000,1.847,5.00,3.21,2.49,2.08,2.08
1382,163.52,13.820,0.000,1.800,5.00,3.27,2.47,2.09,2.09
1383,163.58,13.830,0.000,1.800,5.00,3.27,2.47,2.09,2.09
1384,163.65,13.840,0.000,1.800,5.00,3.27,2.46,2.08,2.08
1385,163.71,13.850,0.000,1.800,5.00,3.27,2.46,2.07,2.07
1386,163.78,13.860,0.000,1.800,5.00,3.26,2.46,2.07,2.07
1387,163.84,13.870,0.000,1.800,5.00,3.26,2.46,2.07,2.07
1388,163.90,13.880,0.000,1.800,5.00,3.25,2.44,2.05,2.05
1389,163.97,13.890,0.000,1.800,5.00,3.26,2.45,2.06,2.06
1390,164.03,13.900,0.000,1.800,5.00,3.26,2.46,2.06,2.06
1391,164.10,13.910,0.000,1.800,0.14,3.27,2.46,2.06,0.14
1392,164.16,13.920,0.000,1.800,0.13,3.27,2.46,2.04,0.13
1393,164.22,13.930,0.000,1.800,0.13,3.26,2.45,2.04,0.13
1394,164.29,13.940,0.000,1.800,0.14,3.25,2.45,2.04,0.14
1395,164.35,13.950,0.000,1.800,0.13,3.26,2.45,2.03,0.13
1396,164.42,13.960,0.000,1.800,0.14,3.24,2.45,2.03,0.14
1397,164.48,13.970,0.000,1.800,0.16,3.26,2.45,2.04,0.16
1398,164.54,13.980,0.000,1.800,0.16,3.25,2.45,2.03,0.16
1399,164.61,13.990,0.000,1.800,0.16,3.24,2.45,2.02,0.16
1400,164.67,14.000,0.000,1.800,0.17,3.24,2.44,2.01,0.17
1401,164.74,14.010,0.000,1.800,0.16,3.25,2.44,2.00,0.16
1402,164.80,14.020,0.000,1.800,0.16,3.25,2.44,2.00,0.16
1403,164.86,14.030,0.000,1.800,0.17,3.25,2.44,2.00,0.17
1404,164.93,14.040,0.000,1.800,0.19,3.24,2.44,2.00,0.19
1405,164.99,14.050,0.000,1.800,0.18,3.24,2.44,1.99,0.18
1406,165.06,14.060,0.000,1.800,0.19,3.23,2.43,1.99,0.19
1407,165.12,14.070,0.000,1.800,0.19,3.24,2.44,1.98,0.19
1408,165.18,14.080,0.000,1.800,0.18,3.23,2.43,1.96,0.18
1409,165.25,14.090,0.000,1.800,0.20,3.22,2.43,1.97,0.20
1410,165.31,14.100,0.000,1.800,0.20,3.24,2.44,1.97,0.20
1411,165.38,14.110,0.000,1.800,0.21,3.24,2.42,1.97,0.21
1412,165.44,14.120,0.000,1.800,0.21,3.23,2.44,1.96,0.21
1413,165.50,14.130,0.000,1.800,0.22,3.22,2.42,1.96,0.22
1414,165.57,14.140,0.000,1.800,0.22,3.21,2.42,1.95,0.22
1415,165.63,14.150,0.000,1.800,0.22,3.23,2.42,1.94,0.22
1416,165.70,14.160,0.000,1.800,0.23,3.22,2.42,1.95,0.23
1417,165.76,14.170,0.000,1.800,0.23,3.21,2.41,1.94,0.23
1418,165.82,14.180,0.000,1.800,0.23,3.21,2.42,1.93,0.23
1419,165.89,14.190,0.000,1.753,0.23,3.28,2.38,1.94,0.23
1420,165.95,14.200,0.000,1.705,0.23,3.33,2.34,1.96,0.23
